SK_ID_CURR,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,BUREAU_COUNT,BUREAU_CREDIT_SUM_MEAN,BUREAU_CREDIT_SUM_MAX,BUREAU_DAYS_CREDIT_MEAN,PREV_COUNT,PREV_AMT_CREDIT_MEAN,PREV_AMT_ANNUITY_MEAN,INSTALL_COUNT,INSTALL_PAYMENT_DIFF_MEAN,INSTALL_DAYS_LATE_MEAN,INSTALL_DAYS_LATE_MAX,BB_TOTAL_MONTHS,BB_OLDEST_MONTH,BB_BUREAU_COUNT,POS_COUNT,POS_DPD_MEAN,POS_DPD_MAX,POS_DPD_DEF_MEAN,POS_MONTHS_MIN,CC_COUNT,CC_BALANCE_MEAN,CC_UTILIZATION_MEAN,CC_DPD_MEAN,CC_DPD_MAX,CC_DRAWINGS_MEAN,CODE_GENDER_F,CODE_GENDER_M,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group_of_people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,NAME_TYPE_SUITE_Spouse__partner,NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial_associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State_servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic_degree,NAME_EDUCATION_TYPE_Higher_education,NAME_EDUCATION_TYPE_Incomplete_higher,NAME_EDUCATION_TYPE_Lower_secondary,NAME_EDUCATION_TYPE_Secondary___secondary_special,NAME_FAMILY_STATUS_Civil_marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single___not_married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co_op_apartment,NAME_HOUSING_TYPE_House___apartment,NAME_HOUSING_TYPE_Municipal_apartment,NAME_HOUSING_TYPE_Office_apartment,NAME_HOUSING_TYPE_Rented_apartment,NAME_HOUSING_TYPE_With_parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning_staff,OCCUPATION_TYPE_Cooking_staff,OCCUPATION_TYPE_Core_staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR_staff,OCCUPATION_TYPE_High_skill_tech_staff,OCCUPATION_TYPE_IT_staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low_skill_Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine_staff,OCCUPATION_TYPE_Private_service_staff,OCCUPATION_TYPE_Realty_agents,OCCUPATION_TYPE_Sales_staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security_staff,OCCUPATION_TYPE_Waiters_barmen_staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_Advertising,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE_Business_Entity_Type_1,ORGANIZATION_TYPE_Business_Entity_Type_2,ORGANIZATION_TYPE_Business_Entity_Type_3,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Culture,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Emergency,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Hotel,ORGANIZATION_TYPE_Housing,ORGANIZATION_TYPE_Industry__type_1,ORGANIZATION_TYPE_Industry__type_10,ORGANIZATION_TYPE_Industry__type_11,ORGANIZATION_TYPE_Industry__type_12,ORGANIZATION_TYPE_Industry__type_13,ORGANIZATION_TYPE_Industry__type_2,ORGANIZATION_TYPE_Industry__type_3,ORGANIZATION_TYPE_Industry__type_4,ORGANIZATION_TYPE_Industry__type_5,ORGANIZATION_TYPE_Industry__type_6,ORGANIZATION_TYPE_Industry__type_7,ORGANIZATION_TYPE_Industry__type_8,ORGANIZATION_TYPE_Industry__type_9,ORGANIZATION_TYPE_Insurance,ORGANIZATION_TYPE_Kindergarten,ORGANIZATION_TYPE_Legal_Services,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Mobile,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE_Postal,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE_Religion,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Security_Ministries,ORGANIZATION_TYPE_Self_employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Telecom,ORGANIZATION_TYPE_Trade__type_1,ORGANIZATION_TYPE_Trade__type_2,ORGANIZATION_TYPE_Trade__type_3,ORGANIZATION_TYPE_Trade__type_4,ORGANIZATION_TYPE_Trade__type_5,ORGANIZATION_TYPE_Trade__type_6,ORGANIZATION_TYPE_Trade__type_7,ORGANIZATION_TYPE_Transport__type_1,ORGANIZATION_TYPE_Transport__type_2,ORGANIZATION_TYPE_Transport__type_3,ORGANIZATION_TYPE_Transport__type_4,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_block_of_flats,HOUSETYPE_MODE_specific_housing,HOUSETYPE_MODE_terraced_house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,WALLSMATERIAL_MODE_Stone__brick,WALLSMATERIAL_MODE_Wooden
340162,0,1,1,0,121500.0,543037.5,39645.0,463500.0,0.0066709999999999,-17237,-665.0,-6519.0,-730,1,1,0,1,1,1,2.0,2,2,15,0,0,0,0,0,0,0.6520431036951626,0.5547078843634417,0.6212263380626669,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-811.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,0,5.0,67505.4,225000.0,-1730.2,9.0,119456.5,12041.820000000002,36.0,-5690.677500000001,-8.055555555555555,4.0,287.0,-84.0,5.0,36.0,0.0,0.0,0.0,-26.0,15.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
288276,0,1,0,0,157500.0,140746.5,15286.5,121500.0,0.016612,-11124,-2896.0,-5862.0,-3460,1,1,0,1,0,1,1.0,2,2,16,0,0,0,0,1,1,0.2754020594732937,0.573717515330083,0.4632753280912678,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-2543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0,7.0,74008.28571428571,157500.0,-897.2857142857143,3.0,115833.0,16733.325,25.0,2418.6546000000003,-9.2,9.0,209.0,-50.0,7.0,26.0,0.3076923076923077,3.0,0.3076923076923077,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
424831,0,1,1,0,180000.0,285264.0,30082.5,252000.0,0.004849,-18419,-7992.0,-9838.0,-1967,1,1,0,1,1,0,2.0,2,2,13,0,0,0,0,1,1,0.5059979305057544,0.7027598928057368,0.622922000268356,0.1021,0.0911,0.9811,0.0,0.2069,0.1667,0.0475,0.0943,0.0,0.104,0.0945,0.9811,0.0,0.2069,0.1667,0.0486,0.0983,0.0,0.1031,0.0911,0.9811,0.0,0.2069,0.1667,0.0483,0.096,0.0,0.0742,0,5.0,1.0,5.0,0.0,-1648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,3.0,892227.0,1227681.0,-932.3333333333334,8.0,429481.125,26397.437142857143,103.0,-10369.266116504854,-7.009708737864078,5.0,92.0,-60.0,3.0,40.0,0.0,0.0,0.0,-54.0,36.0,115503.90125,0.2897623916666667,0.0,0.0,22861.54625,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
145309,0,0,0,0,315000.0,1096020.0,46435.5,900000.0,0.0035409999999999,-19992,-1362.0,-9132.0,-3470,1,1,0,1,1,0,2.0,1,1,13,0,0,0,0,0,0,0.4410665616278875,0.6580739781381811,0.4258928980051529,0.0165,0.0763,0.9871,0.0,0.069,0.0417,0.0,0.0179,0.0074,0.0168,0.0746,0.9871,0.0,0.069,0.0417,0.0,0.0187,0.0079,0.0167,0.0758,0.9871,0.0,0.069,0.0417,0.0,0.0183,0.0076,0.0169,0,0.0,0.0,0.0,0.0,-2408.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,6.0,375909.015,1350000.0,-709.5,9.0,448145.5,30741.87375,72.0,5265.480625,-18.86111111111111,34.0,143.0,-66.0,6.0,68.0,0.0,0.0,0.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
415525,0,0,0,0,211500.0,450000.0,43969.5,450000.0,0.030755,-20584,-1648.0,-11200.0,-3900,1,0,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.7684086643856234,0.1813583036979862,0.633031641417419,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,166511.25,211050.0,-1144.25,3.0,87360.3,11045.895,26.0,0.0,-13.115384615384617,0.0,152.0,-86.0,4.0,27.0,0.0,0.0,0.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
360225,0,0,1,0,189000.0,148500.0,15723.0,148500.0,0.015221,-13736,-3551.0,-2191.0,-4592,1,1,0,1,1,0,2.0,2,2,11,0,0,0,0,0,0,0.5059979305057544,0.3044690665029177,0.213966852261798,0.0711,0.1475,0.995,0.08,0.0345,0.5417,0.0902,0.1033,0.0607,0.0725,0.1531,0.995,0.0806,0.0345,0.5417,0.0922,0.1076,0.0642,0.0718,0.1475,0.995,0.08,0.0345,0.5417,0.0917,0.1051,0.062,0.0988,0,3.0,0.0,3.0,0.0,-2622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,15.0,724233.975,5400000.0,-1350.8666666666666,2.0,180814.5,17663.49,14.0,1260.7939285714283,-8.857142857142858,9.0,673.0,-92.0,15.0,11.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
226041,0,1,0,1,675000.0,1071000.0,45508.5,1071000.0,0.072508,-10995,-903.0,-5485.0,-3633,1,1,1,1,1,1,3.0,1,1,11,0,1,1,0,1,1,0.5259433554295992,0.608692654889135,0.2567055724393002,0.3593,1.0,0.9836,0.44,0.3103,0.5,0.0,0.3671,0.0389,0.2069,0.1421,0.9791,0.3222,0.1379,0.3333,0.0,0.2584,0.0011,0.3628,1.0,0.9836,0.44,0.3103,0.5,0.0,0.3737,0.0397,0.2118,0,0.0,0.0,0.0,0.0,-938.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,10.0,898798.0815,5400000.0,-835.6,7.0,124620.04285714286,12411.189,22.0,0.0,-8.0,1.0,279.0,-93.0,10.0,26.0,0.0,0.0,0.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
267247,0,0,1,0,306000.0,454500.0,23337.0,454500.0,0.018209,-17499,-1666.0,-5114.0,-1047,1,1,0,1,0,0,2.0,3,3,9,0,0,0,0,0,0,0.5059979305057544,0.3660507782397432,0.4920600938649263,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,1.0,0.0,1.0,0.0,-2271.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0,6.0,335167.5,981000.0,-455.0,7.0,128750.14285714286,14607.32625,12.0,0.0,-23.416666666666668,-6.0,94.0,-22.0,6.0,13.0,0.0,0.0,0.0,-74.0,9.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
175097,0,1,0,0,135000.0,630000.0,32296.5,630000.0,0.010032,-11532,-4498.0,-1812.0,-575,1,1,1,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.3834528811279721,0.5764801311370408,0.1014593569914692,0.068,0.0816,0.9747,0.0,0.1379,0.125,0.0703,0.0534,0.0,0.0693,0.0847,0.9747,0.0,0.1379,0.125,0.0719,0.0556,0.0,0.0687,0.0816,0.9747,0.0,0.1379,0.125,0.0715,0.0544,0.0,0.0453,0,0.0,0.0,0.0,0.0,-1778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,11.0,382124.4995454546,1890000.0,-1180.1818181818182,7.0,98167.5,9338.329285714286,40.0,820.7325000000001,-5.725,3.0,433.0,-88.0,11.0,45.0,0.0,0.0,0.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
244058,0,1,1,0,270000.0,900000.0,46084.5,900000.0,0.026392,-15954,-2066.0,-408.0,-4782,1,1,0,1,0,1,2.0,2,2,18,0,0,0,1,1,0,0.7314248747451574,0.6825759722034921,0.040339894062988,0.1959,0.1741,0.9841,0.0,0.4483,0.1667,0.0481,0.1762,0.0036,0.1996,0.1807,0.9841,0.0,0.4483,0.1667,0.0458,0.1835,0.0011,0.1978,0.1741,0.9841,0.0,0.4483,0.1667,0.0487,0.1793,0.0031,0.1795,0,0.0,0.0,0.0,0.0,-924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,12.0,1134036.75,8550000.0,-1659.75,9.0,347203.5,26314.425,16.0,0.0,-20.4375,-6.0,662.0,-95.0,12.0,19.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
251620,0,0,1,0,225000.0,225000.0,12204.0,225000.0,0.019101,-14300,-2407.0,-3037.0,-3247,1,1,1,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.2250898455627816,0.3056001704667847,0.475849908720221,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-939.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,4.0,116269.74,176715.0,-1233.0,4.0,171523.125,18381.15,88.0,531.721534090909,-2.272727272727273,30.0,163.0,-48.0,4.0,16.0,0.0,0.0,0.0,-49.0,38.0,294830.4375,0.7277717050438596,0.0,0.0,22902.63157894737,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
147008,0,1,0,1,180000.0,1019614.5,42079.5,895500.0,0.02461,-10062,-935.0,-1721.0,-1972,1,1,1,1,0,0,3.0,2,2,16,0,0,0,0,1,1,0.0486713274984635,0.6014817510927433,0.2622489709189549,0.0371,0.0624,0.9722,0.0,0.1034,0.0833,0.0752,0.0302,0.0,0.0378,0.0648,0.9722,0.0,0.1034,0.0833,0.077,0.0315,0.0,0.0375,0.0624,0.9722,0.0,0.1034,0.0833,0.0765,0.0308,0.0,0.047,0,4.0,0.0,4.0,0.0,-236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,6.0,332871.0,1237500.0,-1174.1666666666667,9.0,211726.0,10146.72,56.0,0.0,-11.660714285714286,0.0,234.0,-59.0,6.0,56.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
328539,0,1,0,0,225000.0,1107900.0,35739.0,900000.0,0.0088659999999999,-12808,-6082.0,-1135.0,-4195,1,1,1,1,1,0,2.0,2,2,11,0,0,0,0,0,0,0.5059979305057544,0.4283410898137072,0.6674577419214722,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-1014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,4.0,177316.11,216000.0,-1505.75,5.0,310822.2,29164.73625,77.0,714.6099350649351,-3.6103896103896105,2.0,199.0,-66.0,4.0,30.0,0.0,0.0,0.0,-33.0,23.0,826812.2856521739,0.9186803173913044,0.0,0.0,54067.10478260869,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
